L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.01,0.0,0.01,0.0,200000,0,0,0,0,0,64.54559370745686,71.96796270666286,178.83786676931828,263.47222685132266,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,1.0e-6,1.0e-6,0.0,0.0,0.0,0.0,54295,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.01,0.01,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,51.157132272672804,51.03652891180755,46.83997390335445,47.3341957264809,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,1.0e-6,0.0,1.0e-6,0.0,56000,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,6.30957344480193e-6,0.0,6.30957344480193e-6,0.0,59049,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0025118864315095803,0.0,0.0025118864315095803,0.0,200000,0,0,0,0,0,248.97308531627345,261.1707375636198,634.9010693134663,775.5421421013391,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0006309573444801932,0.0006309573444801932,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,803.7641519433224,805.4555547042013,758.0538444105274,765.8753867798757,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0039810717055349725,0.0039810717055349725,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,126.67944826631656,126.92543373831175,119.2071847754241,119.33817136938353,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0006309573444801932,0.0,0.0006309573444801932,0.0,200000,0,0,0,0,0,944.3888803511206,958.4051152028659,1774.229116767835,1951.2373785332138,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,1.584893192461113e-5,1.584893192461113e-5,0.0,0.0,0.0,0.0,200000,33783.243843358905,2034.1633980286556,1975.23092450545,2434.8848129126927,2459.3639675270606,31493.4227850968,34809.201772385844,30727.50729283493,33801.93328551624,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,1.584893192461113e-5,0.0,1.584893192461113e-5,0.0,200000,35844.37374548374,1920.7410123230472,1856.8800682456845,2558.402248135308,2560.4184602649007,32310.28995051458,36116.65419372711,32355.353260922428,36235.14336185928,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,1.0e-5,1.0e-5,0.0,0.0,0.0,0.0,200000,50721.70719287078,1948.8059219032841,1843.3590885947046,3700.3479956954534,3736.1711222869244,47224.156076536055,54013.43598806049,46946.037902275406,53398.84305357881,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.001,0.001,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,506.1691570753411,507.6977231194475,454.35734172438686,451.881064886891,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.00015848931924611134,0.00015848931924611134,0.0,0.0,0.0,0.0,200000,4148.56264236902,25382.278384279474,25985.83257403189,98.15170278637771,98.75693311582381,3256.7081500406816,3295.9588743028835,3039.389730332448,3071.1394129994983,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,1.0e-5,0.0,1.0e-5,0.0,68328,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.000251188643150958,0.0,0.000251188643150958,0.0,200000,3100.2127659574467,49268.15,45234.744680851065,40.5,42.857142857142854,2301.0587656615517,2326.3017555632614,2726.738899298777,2928.7968159731395,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00015848931924611134,0.0,0.00015848931924611134,0.0,200000,4309.204575163399,17325.17070422535,18348.848366013073,150.47364864864866,135.26069410815174,3617.8103833998525,3672.279149004751,3527.193213391165,3740.6440515939216,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,1.58489319246111e-6,0.0,1.58489319246111e-6,0.0,55181,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,2.51188643150958e-6,0.0,2.51188643150958e-6,0.0,56760,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0039810717055349725,0.0,0.0039810717055349725,0.0,200000,0,0,0,0,0,157.42339881110306,166.9165384725295,400.57144505120647,520.9110258919802,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.000251188643150958,0.000251188643150958,0.0,0.0,0.0,0.0,200000,5890.875,45645.444444444445,40818.625,0,0,2053.3989782651647,2062.729696661998,1841.3499460770602,1851.1320390260437,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,1.58489319246111e-6,1.58489319246111e-6,0.0,0.0,0.0,0.0,54441,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,2.51188643150958e-6,2.51188643150958e-6,0.0,0.0,0.0,0.0,56698,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0015848931924611134,0.0,0.0015848931924611134,0.0,200000,0,0,0,0,0,391.96153391410843,403.7033601758623,940.0834452734374,1089.031328183368,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.00039810717055349724,0.00039810717055349724,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,1286.3223085516606,1291.5262003640241,1199.0804513253938,1207.7684665733627,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,2.51188643150958e-5,0.0,2.51188643150958e-5,0.0,200000,22009.36738070359,2217.864077669903,2193.4386973180076,1629.8048145154046,1626.4487660944205,20240.72491099534,21765.61306213658,19418.49414026683,21079.52900710866,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,3.98107170553497e-6,3.98107170553497e-6,0.0,0.0,0.0,0.0,59091,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,6.309573444801932e-5,6.309573444801932e-5,0.0,0.0,0.0,0.0,200000,8459.374013973405,4276.371454607586,4246.820824881677,532.1690057789833,526.9082108700724,7998.058065792142,8226.022617414956,7587.5259963585995,7805.516324667389,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,3.98107170553497e-6,0.0,3.98107170553497e-6,0.0,56599,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,6.309573444801932e-5,0.0,6.309573444801932e-5,0.0,200000,8872.674883771218,3991.103884860946,3980.2624067466754,628.8367073034336,617.203709911722,8428.748468609747,8715.429584425368,7689.965098759176,8081.2316417380225,hard,5.0
