L,J,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,GenePersisentTime
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.9432823472428e-07,0.0,0.0,7.9432823472428e-07,26172.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1e-06,0.0,0.0,1e-06,31748.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,6.30957344480193e-06,0.0,0.0,6.30957344480193e-06,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.94328234724281e-06,0.0,0.0,7.94328234724281e-06,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1e-05,0.0,0.0,1e-05,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.5481338923357e-07,0.0,3.5481338923357e-07,0.0,17833.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.9810717055349e-07,0.0,3.9810717055349e-07,0.0,22215.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.9432823472428e-07,0.0,7.9432823472428e-07,0.0,15193.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,8.9125093813374e-07,0.0,8.9125093813374e-07,0.0,14856.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.25892541179416e-06,0.0,1.25892541179416e-06,0.0,17899.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.16227766016837e-06,0.0,3.16227766016837e-06,0.0,47796.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.16227766016837e-06,0.0,3.16227766016837e-06,0.0,446235.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.98107170553497e-06,0.0,3.98107170553497e-06,0.0,152483.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.98107170553497e-06,0.0,3.98107170553497e-06,0.0,308468.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.98107170553497e-06,0.0,3.98107170553497e-06,0.0,527272.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.46683592150963e-06,0.0,4.46683592150963e-06,0.0,467192.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,6.30957344480193e-06,0.0,6.30957344480193e-06,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.94328234724281e-06,0.0,7.94328234724281e-06,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.62341325190349e-06,5.62341325190349e-06,0.0,0.0,28562.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.5481338923357e-07,0.0,0.0,3.5481338923357e-07,22427.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.9810717055349e-07,0.0,0.0,3.9810717055349e-07,20658.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.4668359215096e-07,0.0,0.0,4.4668359215096e-07,25659.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.9432823472428e-07,0.0,0.0,7.9432823472428e-07,25114.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,8.9125093813374e-07,0.0,0.0,8.9125093813374e-07,27803.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.77827941003892e-06,0.0,0.0,1.77827941003892e-06,36773.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,0.0,2.81838293126445e-06,47155.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.01187233627272e-06,0.0,0.0,5.01187233627272e-06,201898.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.01187233627272e-06,0.0,0.0,5.01187233627272e-06,1396207.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.07945784384137e-06,0.0,0.0,7.07945784384137e-06,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1e-06,0.0,1e-06,0.0,14462.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.58489319246111e-06,0.0,1.58489319246111e-06,0.0,24730.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.58489319246111e-06,0.0,1.58489319246111e-06,0.0,16600.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.46683592150963e-06,0.0,4.46683592150963e-06,0.0,898036.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.94328234724281e-06,0.0,7.94328234724281e-06,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.0794578438413e-07,7.0794578438413e-07,0.0,0.0,15644.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.23872113856833e-06,2.23872113856833e-06,0.0,0.0,20107.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,6.30957344480193e-06,6.30957344480193e-06,0.0,0.0,20362.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1e-05,1e-05,0.0,0.0,1416187.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.5481338923357e-07,0.0,0.0,3.5481338923357e-07,20722.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.9810717055349e-07,0.0,0.0,3.9810717055349e-07,22284.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.4668359215096e-07,0.0,0.0,4.4668359215096e-07,23231.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.0118723362727e-07,0.0,0.0,5.0118723362727e-07,23816.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.6234132519034e-07,0.0,0.0,5.6234132519034e-07,24154.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.0794578438413e-07,0.0,0.0,7.0794578438413e-07,24892.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.9432823472428e-07,0.0,0.0,7.9432823472428e-07,27045.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.25892541179416e-06,0.0,0.0,1.25892541179416e-06,25221.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.77827941003892e-06,0.0,0.0,1.77827941003892e-06,25983.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.51188643150958e-06,0.0,0.0,2.51188643150958e-06,43360.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,8.91250938133745e-06,0.0,0.0,8.91250938133745e-06,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.9810717055349e-07,0.0,3.9810717055349e-07,0.0,10739.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.0794578438413e-07,0.0,7.0794578438413e-07,0.0,15453.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.9432823472428e-07,0.0,7.9432823472428e-07,0.0,16774.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1e-06,0.0,1e-06,0.0,15650.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.12201845430196e-06,0.0,1.12201845430196e-06,0.0,17650.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.77827941003892e-06,0.0,1.77827941003892e-06,0.0,22260.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.23872113856833e-06,0.0,2.23872113856833e-06,0.0,29126.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.23872113856833e-06,0.0,2.23872113856833e-06,0.0,35404.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.23872113856833e-06,0.0,2.23872113856833e-06,0.0,40562.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.23872113856833e-06,0.0,2.23872113856833e-06,0.0,34948.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.62341325190349e-06,0.0,5.62341325190349e-06,0.0,4513670.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,8.91250938133745e-06,0.0,8.91250938133745e-06,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.5481338923357e-07,0.0,0.0,3.5481338923357e-07,20458.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.9810717055349e-07,0.0,0.0,3.9810717055349e-07,21000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.4668359215096e-07,0.0,0.0,4.4668359215096e-07,23439.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.9432823472428e-07,0.0,0.0,7.9432823472428e-07,26532.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,8.9125093813374e-07,0.0,0.0,8.9125093813374e-07,25845.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.12201845430196e-06,0.0,0.0,1.12201845430196e-06,30626.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.58489319246111e-06,0.0,0.0,1.58489319246111e-06,32798.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.51188643150958e-06,0.0,0.0,2.51188643150958e-06,35953.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,6.30957344480193e-06,0.0,0.0,6.30957344480193e-06,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,8.91250938133745e-06,0.0,0.0,8.91250938133745e-06,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.5481338923357e-07,0.0,3.5481338923357e-07,0.0,15600.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,6.3095734448019e-07,0.0,6.3095734448019e-07,0.0,14922.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.0794578438413e-07,0.0,7.0794578438413e-07,0.0,15311.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.9432823472428e-07,0.0,7.9432823472428e-07,0.0,13263.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.25892541179416e-06,0.0,1.25892541179416e-06,0.0,18336.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.99526231496887e-06,0.0,1.99526231496887e-06,0.0,29657.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.54813389233575e-06,0.0,3.54813389233575e-06,0.0,307621.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.46683592150963e-06,0.0,4.46683592150963e-06,0.0,1104370.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.01187233627272e-06,0.0,5.01187233627272e-06,0.0,2184631.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.62341325190349e-06,0.0,5.62341325190349e-06,0.0,4958696.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,6.30957344480193e-06,0.0,6.30957344480193e-06,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.94328234724281e-06,0.0,7.94328234724281e-06,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,6.3095734448019e-07,6.3095734448019e-07,0.0,0.0,44569.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.4668359215096e-07,0.0,0.0,4.4668359215096e-07,22972.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.0118723362727e-07,0.0,0.0,5.0118723362727e-07,23508.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.6234132519034e-07,0.0,0.0,5.6234132519034e-07,24387.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.9432823472428e-07,0.0,0.0,7.9432823472428e-07,26480.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1e-06,0.0,0.0,1e-06,29435.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.41253754462275e-06,0.0,0.0,1.41253754462275e-06,32640.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.77827941003892e-06,0.0,0.0,1.77827941003892e-06,35781.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.99526231496887e-06,0.0,0.0,1.99526231496887e-06,34581.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.16227766016837e-06,0.0,0.0,3.16227766016837e-06,49333.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.07945784384137e-06,0.0,0.0,7.07945784384137e-06,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1e-05,0.0,0.0,1e-05,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.12201845430196e-06,0.0,1.12201845430196e-06,0.0,19545.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.46683592150963e-06,0.0,4.46683592150963e-06,0.0,522728.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.07945784384137e-06,0.0,7.07945784384137e-06,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,1.99526231496887e-06,1.99526231496887e-06,0.0,0.0,0.0,0.0,11088.0
60.0,5.0,10000000.0,10000000.0,3.98107170553497e-06,3.98107170553497e-06,0.0,0.0,0.0,0.0,19219.0
60.0,5.0,10000000.0,10000000.0,7.0794578438413e-07,7.0794578438413e-07,0.0,0.0,0.0,0.0,7682.0
60.0,5.0,10000000.0,10000000.0,1.77827941003892e-06,1.77827941003892e-06,0.0,0.0,0.0,0.0,9875.0
60.0,5.0,10000000.0,10000000.0,8.91250938133745e-06,8.91250938133745e-06,0.0,0.0,0.0,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.1622776601683e-07,0.0,0.0,3.1622776601683e-07,19627.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.5481338923357e-07,0.0,0.0,3.5481338923357e-07,22529.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.9810717055349e-07,0.0,0.0,3.9810717055349e-07,21738.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,8.9125093813374e-07,0.0,0.0,8.9125093813374e-07,26906.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.23872113856833e-06,0.0,0.0,2.23872113856833e-06,41245.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,0.0,2.81838293126445e-06,35107.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.54813389233575e-06,0.0,0.0,3.54813389233575e-06,41621.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.46683592150963e-06,0.0,0.0,4.46683592150963e-06,85784.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.62341325190349e-06,0.0,0.0,5.62341325190349e-06,1182771.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.07945784384137e-06,0.0,0.0,7.07945784384137e-06,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,8.91250938133745e-06,0.0,0.0,8.91250938133745e-06,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.1622776601683e-07,0.0,3.1622776601683e-07,0.0,15362.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.5481338923357e-07,0.0,3.5481338923357e-07,0.0,17397.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.9810717055349e-07,0.0,3.9810717055349e-07,0.0,14250.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.4668359215096e-07,0.0,4.4668359215096e-07,0.0,14920.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.0118723362727e-07,0.0,5.0118723362727e-07,0.0,12935.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.25892541179416e-06,0.0,1.25892541179416e-06,0.0,20570.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.98107170553497e-06,0.0,3.98107170553497e-06,0.0,324586.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.01187233627272e-06,0.0,5.01187233627272e-06,0.0,6712121.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,6.30957344480193e-06,0.0,6.30957344480193e-06,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,1.12201845430196e-06,1.12201845430196e-06,0.0,0.0,0.0,0.0,13887.0
60.0,5.0,10000000.0,10000000.0,7.07945784384137e-06,7.07945784384137e-06,0.0,0.0,0.0,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,2.23872113856833e-06,2.23872113856833e-06,0.0,0.0,0.0,0.0,7781.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.54813389233575e-06,3.54813389233575e-06,0.0,0.0,28029.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.1622776601683e-07,0.0,0.0,3.1622776601683e-07,22070.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.9810717055349e-07,0.0,0.0,3.9810717055349e-07,20968.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.0794578438413e-07,0.0,0.0,7.0794578438413e-07,26825.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,8.9125093813374e-07,0.0,0.0,8.9125093813374e-07,27161.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.12201845430196e-06,0.0,0.0,1.12201845430196e-06,29676.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.77827941003892e-06,0.0,0.0,1.77827941003892e-06,27413.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.99526231496887e-06,0.0,0.0,1.99526231496887e-06,30648.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.51188643150958e-06,0.0,0.0,2.51188643150958e-06,39113.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,0.0,2.81838293126445e-06,29505.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,0.0,2.81838293126445e-06,49711.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,0.0,2.81838293126445e-06,48946.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.98107170553497e-06,0.0,0.0,3.98107170553497e-06,43409.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.98107170553497e-06,0.0,0.0,3.98107170553497e-06,61750.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.98107170553497e-06,0.0,0.0,3.98107170553497e-06,53230.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.94328234724281e-06,0.0,0.0,7.94328234724281e-06,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1e-05,0.0,0.0,1e-05,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.1622776601683e-07,0.0,3.1622776601683e-07,0.0,13662.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.5481338923357e-07,0.0,3.5481338923357e-07,0.0,17045.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.9810717055349e-07,0.0,3.9810717055349e-07,0.0,19423.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.4668359215096e-07,0.0,4.4668359215096e-07,0.0,15475.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.0118723362727e-07,0.0,5.0118723362727e-07,0.0,14258.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.6234132519034e-07,0.0,5.6234132519034e-07,0.0,15458.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,6.3095734448019e-07,0.0,6.3095734448019e-07,0.0,12705.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,8.9125093813374e-07,0.0,8.9125093813374e-07,0.0,13404.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.12201845430196e-06,0.0,1.12201845430196e-06,0.0,16283.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.25892541179416e-06,0.0,1.25892541179416e-06,0.0,15384.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.99526231496887e-06,0.0,1.99526231496887e-06,0.0,24640.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.99526231496887e-06,0.0,1.99526231496887e-06,0.0,26522.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,2.81838293126445e-06,0.0,45945.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,2.81838293126445e-06,0.0,44066.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,2.81838293126445e-06,0.0,32756.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.46683592150963e-06,0.0,4.46683592150963e-06,0.0,288474.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.62341325190349e-06,0.0,5.62341325190349e-06,0.0,7989254.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.07945784384137e-06,0.0,7.07945784384137e-06,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,3.1622776601683e-07,3.1622776601683e-07,0.0,0.0,0.0,0.0,7317.0
60.0,5.0,10000000.0,10000000.0,1.77827941003892e-06,1.77827941003892e-06,0.0,0.0,0.0,0.0,18743.0
60.0,5.0,10000000.0,10000000.0,6.30957344480193e-06,6.30957344480193e-06,0.0,0.0,0.0,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,3.1622776601683e-07,3.1622776601683e-07,0.0,0.0,0.0,0.0,7574.0
60.0,5.0,10000000.0,10000000.0,7.07945784384137e-06,7.07945784384137e-06,0.0,0.0,0.0,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.1622776601683e-07,3.1622776601683e-07,0.0,0.0,15630.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.25892541179416e-06,1.25892541179416e-06,0.0,0.0,24649.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.46683592150963e-06,4.46683592150963e-06,0.0,0.0,21031.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.1622776601683e-07,0.0,0.0,3.1622776601683e-07,21828.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.6234132519034e-07,0.0,0.0,5.6234132519034e-07,23602.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.9432823472428e-07,0.0,0.0,7.9432823472428e-07,24528.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.12201845430196e-06,0.0,0.0,1.12201845430196e-06,28526.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.41253754462275e-06,0.0,0.0,1.41253754462275e-06,28231.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.77827941003892e-06,0.0,0.0,1.77827941003892e-06,35517.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.23872113856833e-06,0.0,0.0,2.23872113856833e-06,43322.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,0.0,2.81838293126445e-06,49367.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,0.0,2.81838293126445e-06,44170.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.16227766016837e-06,0.0,0.0,3.16227766016837e-06,44295.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.16227766016837e-06,0.0,0.0,3.16227766016837e-06,46661.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,4.46683592150963e-06,0.0,0.0,4.46683592150963e-06,193049.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,8.91250938133745e-06,0.0,0.0,8.91250938133745e-06,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.1622776601683e-07,0.0,3.1622776601683e-07,0.0,18928.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.5481338923357e-07,0.0,3.5481338923357e-07,0.0,18922.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.0118723362727e-07,0.0,5.0118723362727e-07,0.0,16124.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.6234132519034e-07,0.0,5.6234132519034e-07,0.0,15279.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,6.3095734448019e-07,0.0,6.3095734448019e-07,0.0,14213.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1e-06,0.0,1e-06,0.0,12998.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.12201845430196e-06,0.0,1.12201845430196e-06,0.0,16460.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.25892541179416e-06,0.0,1.25892541179416e-06,0.0,17135.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.41253754462275e-06,0.0,1.41253754462275e-06,0.0,16806.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.77827941003892e-06,0.0,1.77827941003892e-06,0.0,25636.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.77827941003892e-06,0.0,1.77827941003892e-06,0.0,19637.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,2.81838293126445e-06,0.0,29648.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.98107170553497e-06,0.0,3.98107170553497e-06,0.0,210276.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.01187233627272e-06,0.0,5.01187233627272e-06,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.07945784384137e-06,0.0,7.07945784384137e-06,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,8.91250938133745e-06,0.0,8.91250938133745e-06,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,7.0794578438413e-07,7.0794578438413e-07,0.0,0.0,0.0,0.0,6642.0
60.0,5.0,10000000.0,10000000.0,1e-06,1e-06,0.0,0.0,0.0,0.0,7605.0
60.0,5.0,10000000.0,10000000.0,2.51188643150958e-06,2.51188643150958e-06,0.0,0.0,0.0,0.0,20389.0
60.0,5.0,10000000.0,10000000.0,3.98107170553497e-06,3.98107170553497e-06,0.0,0.0,0.0,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,1e-05,1e-05,0.0,0.0,0.0,0.0,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.77827941003892e-06,1.77827941003892e-06,0.0,0.0,22303.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.1622776601683e-07,0.0,0.0,3.1622776601683e-07,20969.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.5481338923357e-07,0.0,0.0,3.5481338923357e-07,23565.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.6234132519034e-07,0.0,0.0,5.6234132519034e-07,23976.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,8.9125093813374e-07,0.0,0.0,8.9125093813374e-07,26276.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.41253754462275e-06,0.0,0.0,1.41253754462275e-06,30536.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.99526231496887e-06,0.0,0.0,1.99526231496887e-06,34625.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.01187233627272e-06,0.0,0.0,5.01187233627272e-06,1055687.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,5.62341325190349e-06,0.0,0.0,5.62341325190349e-06,957153.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,6.30957344480193e-06,0.0,0.0,6.30957344480193e-06,3380512.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1e-05,0.0,0.0,1e-05,10000000.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,3.1622776601683e-07,0.0,3.1622776601683e-07,0.0,16809.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,7.0794578438413e-07,0.0,7.0794578438413e-07,0.0,14903.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.41253754462275e-06,0.0,1.41253754462275e-06,0.0,19273.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.77827941003892e-06,0.0,1.77827941003892e-06,0.0,30627.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,1.77827941003892e-06,0.0,1.77827941003892e-06,0.0,21303.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,2.81838293126445e-06,0.0,90894.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,2.81838293126445e-06,0.0,37983.0
60.0,5.0,10000000.0,10000000.0,0.0,0.0,2.81838293126445e-06,0.0,2.81838293126445e-06,0.0,64901.0
