L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
10,2,0.005,1.0,3981071,3.981071e6,0,0,2.763075564339345e-6,2.763075564339345e-6,0,0.0,250000,248331,423906.4063829787,6429.4721377912865,6954.561571125266,983.52016985138,973.4158305462653,347612.0079534088,321168.27573182073,332214.3647134366,288864.7539328852,hard,5.0,3.899348984893006e6,564737.1104007554,3.8993466966313375e6,564736.7805399218
10,2,0.005,1.0,39810717,3.9810717e7,0,0,2.511886435001912e-7,2.511886435001912e-7,0,0.0,250000,250000,5.024662957317073e6,7132.259365994237,7666.542682926829,1153.728476821192,1174.3003533568904,2.08695282485901e6,1.940204100918808e6,1.7398789840232597e6,1.6529715652204046e6,hard,5.0,3.981108008583674e7,6781.606356644428,3.981113317517143e7,6757.412340182583
10,2,0.005,1.0,501187,501187.0,0,0,2.5938422185731075e-5,2.5938422185731075e-5,0,0.0,250000,250000,38469.08888888889,5550.849807445443,5885.711784511785,705.3423661599471,706.6916666666667,32264.185505684578,32355.735304641355,26579.967832600592,26835.183479389732,hard,5.0,501192.7803102041,743.1349424990718,501192.54545306123,744.1287728899587
10,3,0.005,1.0,501187,501187.0,0,0,2.7933685430787312e-5,2.7933685430787312e-5,0,0.0,250000,250000,33938.08087041247,2481.427892494264,2461.3291653134133,2216.6544633901703,2182.425140775091,45819.57041324074,42098.90465516419,36321.62676916038,34676.37744543383,hard,5.0,501204.49217959185,746.3115246682752,501207.2236,748.5158963229372
10,2,0.005,1.0,5011872,5.011872e6,0,0,2.194788693725618e-6,2.194788693725618e-6,0,0.0,250000,129147,520042.9519650655,5566.455696202532,5519.173913043478,860.9479166666666,892.7405405405406,251249.3674775384,213228.1322315974,251745.18794128438,218762.7923543732,hard,5.0,4.810078056127011e6,985265.4479548273,4.810104292403361e6,985270.8264083634
10,3,0.005,1.0,5011872,5.011872e6,0,0,2.593841183493912e-6,2.593841183493912e-6,0,0.0,250000,250000,393195.8658863692,3555.664868840402,3530.002194586686,2537.443798939126,2545.3288118563173,458807.2631894075,417965.8440772777,365291.5529445068,337991.78317785624,hard,5.0,5.012067514518367e6,2488.6968660320513,5.012071633653061e6,2492.6481505913057
10,3,0.005,1.0,630957,630957.0,0,0,2.2188516808593928e-5,2.2188516808593928e-5,0,0.0,250000,147040,42709.97893175074,2574.9897435897437,2560.3023738872403,2098.2231611893585,2099.3984615384616,57865.25462967139,49564.35675193634,50871.73688125225,46383.37429773349,hard,5.0,608772.5671008166,116274.32700915419,608773.2809349479,116274.47190371082
10,2,0.005,1.0,6309573,6.309573e6,0,0,1.7433826346093468e-6,1.7433826346093468e-6,0,0.0,250000,250000,656086.7731092437,6723.025784753363,7206.552220888355,944.6092089728453,955.3426395939086,463389.8716731415,465143.6007105769,396507.91654230864,394123.81523212016,hard,5.0,6.309663276873469e6,2643.5214390936194,6.309679128212245e6,2638.367038883377
10,3,0.005,1.0,6309573,6.309573e6,0,0,1.7433826346093468e-6,1.7433826346093468e-6,0,0.0,250000,112769,611837.776762402,3928.7034482758622,4102.633766233766,3048.7305785123967,3310.663076923077,1.2428328189937454e6,449128.90135142097,1.0192469009334652e6,519583.8069697695,hard,5.0,6.017034545221725e6,1.3270699581753565e6,6.01703896750457e6,1.3270709446982066e6
10,2,0.005,1.0,63095734,6.3095734e7,0,0,1.1094252426003952e-7,1.1094252426003952e-7,0,0.0,250000,250000,9.72492961235955e6,5754.127777777778,8983.850828729283,1761.0,1618.7058823529412,5.084629770487608e6,4.014271884627503e6,4.9438654661993245e6,4.277574710509911e6,hard,5.0,6.309619548125714e7,8658.840932797339,6.309620129396327e7,8641.634206509509
10,3,0.005,1.0,63095734,6.3095734e7,0,0,1.5848932037148502e-7,1.5848932037148502e-7,0,0.0,250000,250000,6.900929651340996e6,5440.449596774193,6313.650763358779,3609.505319148936,3767.529702970297,7.1904012358944565e6,6.04021105187965e6,6.894614232411106e6,5.221385359867209e6,hard,5.0,6.309644006605306e7,11260.14896269841,6.309649586210612e7,11275.183423072145
10,2,0.005,1.0,794328,794328.0,0,0,1.636603518949351e-5,1.636603518949351e-5,0,0.0,250000,250000,61870.268065268065,6210.62828713575,6771.232323232323,667.1350954478708,683.7834138486312,51739.97835654511,51274.599255193854,43653.50601326281,43296.5293838687,hard,5.0,794334.135632653,935.0087542279199,794337.0935142857,936.361996038733
10,3,0.005,1.0,794328,794328.0,0,0,1.636603518949351e-5,1.636603518949351e-5,0,0.0,250000,250000,58094.69803571429,2715.70804227118,2694.5185714285712,2345.465678198792,2354.950729927007,71943.53639924001,70118.18768817183,55213.80844086257,54972.17388671483,hard,5.0,794359.5917265306,941.7746849740153,794357.1014,943.891954319101
10,2,0.005,1.0,7943282,7.943282e6,0,0,1.636603106876981e-6,1.636603106876981e-6,0,0.0,250000,250000,661778.5294117647,8676.785256410256,8825.947899159664,735.0794473229706,721.9181818181818,457159.58003281296,462740.48941656353,377867.80976360216,385187.1658759211,hard,5.0,7.943367145967347e6,2971.739630058217,7.943375976783673e6,2965.38433796323
10,3,0.005,1.0,7943282,7.943282e6,0,0,1.258925466828447e-6,1.258925466828447e-6,0,0.0,250000,250000,832891.2645259938,4220.710191082802,4917.929878048781,4268.757874015748,4249.561567164179,1.724355564458897e6,823966.0236229432,2.1918838461936065e6,923462.101127891,hard,5.0,7.943384818416326e6,3155.4349787832775,7.943378296828572e6,3151.298114696865
10,2,0.005,1.0,79432823,7.9432823e7,0,0,1.0071403354253191e-7,1.0071403354253191e-7,0,0.0,250000,236743,1.2330486633333333e7,38725.087378640776,36854.82692307692,1354.2758620689656,1404.1016949152543,3.004300392455168e6,2.1623105152830086e6,3.0940821656995653e6,2.430354207280764e6,hard,5.0,7.771978429184484e7,1.1540014008105852e7,7.771977298558317e7,1.154001232825572e7
10,3,0.005,1.0,79432823,7.9432823e7,0,0,1.0071403354253191e-7,1.0071403354253191e-7,0,0.0,250000,247385,1.0185380326007325e7,6928.799220272905,6575.644688644688,4780.160305343511,5722.87323943662,1.0446993532905767e7,4.981240203249433e6,8.831303293978369e6,4.968175926115997e6,hard,5.0,7.779569349956061e7,1.1289400217696946e7,7.779570806290406e7,1.1289402513199309e7
15,2,0.005,1.0,100000,100000.0,0,0,0.00045,0.00045,0,0.0,250000,112495,1916.8623162423808,3546.5841807909605,3399.3703438395414,383.54980392156864,362.98734648306663,1947.7547758929115,1741.488693028114,3049.8412515833816,2901.5807588574025,hard,5.0,95353.03238290153,21060.855699983935,95352.28508302712,21060.7140539557
15,3,0.005,1.0,100000,100000.0,0,0,0.000405,0.000405,0,0.0,250000,122092,1787.778320495961,1013.3516796897279,1001.6291439600363,1820.6269469492916,1838.7801410174231,2648.411528306938,2608.3848758206514,4095.584965098473,4046.5609737819914,hard,5.0,95734.83068014894,20219.963155142726,95735.67539199945,20220.1467206938
15,2,0.005,1.0,1000000,1.0e6,0,0,1.65e-5,1.65e-5,0,0.0,250000,141382,52599.05440826053,3656.150868878357,3744.826587301587,1215.456530696333,1211.7416149068324,62487.49054243582,50820.72543791757,64953.328833264,53416.87740615769,hard,5.0,963366.1847384552,187919.34476667608,963371.5006819082,187920.38698159155
