L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
10,2,0.005,1.0,25118864,2.5118864e7,7.962143510948585e-8,7.962143510948585e-8,0,0,0,0.0,250000,138957,5.7963949754098365e6,6363.5344827586205,5798.604838709677,2407.225352112676,2694.6582278481014,1.143551822138542e6,1.0961463300614904e6,1.1472107425726706e6,1.0826485792815064e6,hard,5.0,2.4181687268690698e7,4.761084760709088e6,2.4181739535642035e7,4.761095055746193e6
10,3,0.005,1.0,25118864,2.5118864e7,7.962143510948585e-8,7.962143510948585e-8,0,0,0,0.0,250000,250000,5.977217673304293e6,3212.044900577293,2943.3764779091475,8494.419041000694,8578.46200403497,4.251138551408968e6,4.593177345067856e6,3.013816815666349e6,3.2499709912904045e6,hard,5.0,2.512081259287347e7,11785.880024041688,2.512085991325306e7,11873.990649728252
10,2,0.005,1.0,316227,316227.0,1.2649141281421258e-5,1.2649141281421258e-5,0,0,0,0.0,250000,250000,41300.47793240556,2711.9236334405145,2665.2091451292245,1549.410560785919,1553.0595141700405,38807.12876793493,40074.37822628093,31171.45189337959,32166.047695159115,hard,5.0,316235.15203265304,593.1572439165078,316232.6772163265,590.934989254863
10,3,0.005,1.0,316227,316227.0,6.324570640710629e-6,6.324570640710629e-6,0,0,0,0.0,250000,41341,74067.76802507837,2759.534810126582,2594.329268292683,6157.7040816326535,6208.533653846154,83593.56446591184,87540.63223386854,68589.8957977474,72590.2447660392,hard,5.0,272758.79598800256,108935.37236191158,272760.66291516466,108936.13811296583
10,2,0.005,1.0,3162277,3.162277e6,6.324556640673793e-7,6.324556640673793e-7,0,0,0,0.0,250000,69485,748636.1900826446,3919.2946428571427,3702.569105691057,2829.1194029850744,2828.7051282051284,257492.71640937496,242474.95955852498,252826.09482809293,241595.72785742578,hard,5.0,2.9171886347987903e6,845674.1264539299,2.917179632534698e6,845671.5251992032
10,3,0.005,1.0,3162277,3.162277e6,6.324556640673793e-7,6.324556640673793e-7,0,0,0,0.0,250000,250000,778794.3078924544,2536.4178112538766,2323.109713790113,9093.761815629387,9156.450594693504,739335.4825185392,800845.5166110382,522035.80730089446,562636.0389599737,hard,5.0,3.1626195534734693e6,2415.6396843212074,3.162632889685714e6,2430.911466363664
10,2,0.005,1.0,31622776,3.1622776e7,6.32455544067352e-8,6.32455544067352e-8,0,0,0,0.0,250000,173902,8.034080029411765e6,39539.94520547945,31338.30487804878,2276.464285714286,2388.0,966513.7654147547,917362.4073091766,976515.3854863648,942041.7134264667,hard,5.0,3.0687040261406023e7,5.359258058925984e6,3.0687015950225573e7,5.359253811208453e6
10,3,0.005,1.0,31622776,3.1622776e7,6.32455544067352e-8,6.32455544067352e-8,0,0,0,0.0,250000,250000,7.777949921715452e6,3199.2883817427387,2923.1769911504425,8916.451734539969,9051.826538176427,5.083506694737037e6,5.530907424679734e6,3.5829969666330065e6,3.850874650069501e6,hard,5.0,3.1625148882302042e7,13904.141992278093,3.1625193914555103e7,13988.762193836239
10,2,0.005,1.0,398107,398107.0,1.0047550030519434e-5,1.0047550030519434e-5,0,0,0,0.0,250000,250000,51051.14563508482,2916.0175365344467,2843.1075713694663,1522.7093617021276,1530.3140809443507,47684.6736794007,49480.030380440694,38336.50853660696,39482.97655788175,hard,5.0,398120.3630367347,663.2171581353583,398115.20108163264,663.5232410853653
10,3,0.005,1.0,398107,398107.0,5.023775015259717e-6,5.023775015259717e-6,0,0,0,0.0,250000,41082,99349.0201342282,2754.198606271777,2615.104918032787,6462.538922155689,6659.989189189189,108043.55505187572,110403.57931987746,89705.26078746824,92230.88539397964,hard,5.0,342991.05271326425,137554.14520159064,342987.09952330805,137552.53998703993
10,2,0.005,1.0,3981071,3.981071e6,5.023773753344263e-7,5.023773753344263e-7,0,0,0,0.0,250000,60263,963578.5544554455,5747.656565656565,5170.924528301887,2351.6666666666665,2312.1475409836066,338937.41601799085,327620.754424391,344494.51781186176,333955.1871825398,hard,5.0,3.62103291352261e6,1.1419579798522312e6,3.6210066037131534e6,1.1419497032438626e6
10,3,0.005,1.0,3981071,3.981071e6,5.023773753344263e-7,5.023773753344263e-7,0,0,0,0.0,250000,204233,940880.3674392313,2640.8645833333335,2429.4431882419444,8823.141169154229,9004.906610066708,907540.8264043337,952022.9208379012,664841.9242002362,701070.0936859807,hard,5.0,3.8815695431429534e6,622718.8271776128,3.881566419458624e6,622718.4242709094
