L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
11,3,0.005,1.0,3981071,3.981071e6,0,0,4.00645956829205e-5,0,4.00645956829205e-5,0.0,150000,150000,0,144133.60606060605,145000.0,0,0,19127.81083869404,19337.989797892074,13747.521285512994,13944.289804227285,hard,5.0,3.9810920483310344e6,2096.4253290787983,3.981095746158621e6,2099.9551030164416
11,2,0.005,1.0,39810717,3.9810717e7,0,0,8.841840251206729e-7,0,8.841840251206729e-7,0.0,150000,150000,0,145000.0,145000.0,0,0,319457.74685979704,322597.9100027256,258348.5773703707,261070.4611067326,hard,5.0,3.9810815900317244e7,6624.058945220248,3.981079267702069e7,6622.196147048689
11,3,0.005,1.0,39810717,3.9810717e7,0,0,3.3433208449875447e-6,0,3.3433208449875447e-6,0.0,150000,150000,0,145000.0,145000.0,0,0,199327.36877105758,201863.15388284434,146353.26172297812,147988.65343630404,hard,5.0,3.9810944893289655e7,6627.215452286448,3.981084714258621e7,6600.803229788654
11,2,0.005,1.0,501187,501187.0,0,0,0.00010534989933896929,0,0.00010534989933896929,0.0,150000,150000,0,138856.73214285713,145000.0,174.0,0,6462.197377227211,6529.397531907295,5646.64576147355,5816.833153659457,hard,5.0,501189.8415172414,748.2505508043319,501189.8911241379,741.4298684551525
11,2,0.005,1.0,5011872,5.011872e6,0,0,7.462281558667102e-6,0,7.462281558667102e-6,0.0,150000,150000,119323.0,133279.25862068965,135921.34545454546,9.333333333333334,0,85109.00576240577,86158.70787045821,69390.01573566509,70492.90742952473,hard,5.0,5.011901353993104e6,2352.708049256186,5.01190459837931e6,2360.12327965053
11,2,0.005,1.0,50118723,5.0118723e7,0,0,5.048013693405556e-7,0,5.048013693405556e-7,0.0,150000,150000,481694.0,145000.0,139972.2857142857,0,29.0,333452.5356994244,336790.0367538909,284738.0663958269,287876.9883082182,hard,5.0,5.011882491762759e7,7445.252690733029,5.0118848233503446e7,7467.022443525385
11,3,0.005,1.0,50118723,5.0118723e7,0,0,2.8971209023023196e-6,0,2.8971209023023196e-6,0.0,150000,150000,0,145000.0,145000.0,0,0,208208.28631570132,210421.82818471754,148821.02982982888,150578.06508845082,hard,5.0,5.011889001626897e7,7416.028317156916,5.0118896935151726e7,7451.928102530281
11,2,0.005,1.0,630957,630957.0,0,0,9.414270703074853e-5,0,9.414270703074853e-5,0.0,150000,150000,0,145000.0,145000.0,0,0,7150.436900572068,7219.801601887213,6570.229685174768,6783.16145481529,hard,5.0,630957.2760551724,835.2290989601195,630958.3516206896,832.2930558293297
11,2,0.005,1.0,6309573,6.309573e6,0,0,7.147868801898323e-6,0,7.147868801898323e-6,0.0,150000,150000,0,145000.0,145000.0,0,0,96946.31578819256,98236.29213968616,79305.36474763966,80966.3106821294,hard,5.0,6.3096067804620685e6,2641.244530134672,6.309587075737931e6,2645.947029070645
11,3,0.005,1.0,63095734,6.3095734e7,0,0,1.952588426976696e-6,0,1.952588426976696e-6,0.0,150000,150000,0,145000.0,145000.0,0,0,272118.04435079056,275400.96223465214,204482.40858182305,207209.24615924322,hard,5.0,6.309601643049655e7,8382.535984842527,6.30960258074e7,8348.524392702186
11,2,0.005,1.0,794328,794328.0,0,0,6.647128138501978e-5,0,6.647128138501978e-5,0.0,150000,150000,0,145000.0,145000.0,0,0,10529.79988925292,10643.49529844564,9263.797806970999,9535.240974887998,hard,5.0,794332.8675448276,938.5009808388936,794329.7184137931,936.5952682051923
11,2,0.005,1.0,7943282,7.943282e6,0,0,5.677753855396296e-6,0,5.677753855396296e-6,0.0,150000,150000,0,142413.83636363636,145000.0,0,0,125820.50221857183,127532.56837847581,108102.92912871232,109380.30996202798,hard,5.0,7.943324483186207e6,2968.7940046874137,7.943341238544827e6,2957.74906873165
