L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold
30,2,0.005,1.0,10000000,1.0e7,2.51188643150958e-6,2.51188643150958e-6,0.0,0.0,0.0,0.0,200000,199782.4209861933,2913.2925908068146,2813.1153269701035,2092.638437838288,2113.850596307793,193587.30932779744,212030.5490672798,192157.10370349756,210101.84300500853,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,1.0e-5,1.0e-5,0.0,0.0,0.0,0.0,200000,53549.03884340707,8143.750173611111,8091.848284271033,467.25075075075074,475.58941021292634,56721.85597008356,58311.83173627122,54179.923690924734,55746.495672794365,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.001,0.001,0.0,0.0,200000,0,0,0,0,0,1622.873376483709,1624.6211074049695,15236.248673309903,15387.604257638488,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.0025118864315095803,0.0,0.0025118864315095803,0.0,200000,0,0,0,0,0,240.95531331999237,250.68622301017882,668.3168493299714,805.426003047487,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.015848931924611134,0.015848931924611134,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,32.744861617066505,32.70940587847356,30.85098293101057,30.62154163441703,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,3.981071705534972e-5,0.0,3.981071705534972e-5,0.0,200000,0,0,0,0,0,16834.785515248997,16988.373491528015,16566.0436979597,16943.15045877904,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,6.309573444801932e-5,6.309573444801932e-5,0.0,0.0,200000,0,0,0,0,0,10563.47492557252,10635.201095839595,11926.963922169702,12199.506844392012,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0025118864315095803,0.0025118864315095803,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,200.78901600160395,200.75645596945083,187.86008178821794,186.8330817382185,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,1.584893192461113e-5,1.584893192461113e-5,0.0,0.0,200000,42776.41848299913,14322.00596506178,14198.236704446383,291.7164179104478,270.9452343338599,41697.19078535631,42585.05775430307,38363.56511635168,39350.691158047026,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,6.30957344480193e-6,6.30957344480193e-6,0.0,0.0,200000,108596.96785647543,4492.807882693565,4495.303494673893,987.7704439252336,981.7592285964741,103240.73534809376,109521.414804958,106540.1511746386,112752.14297979866,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.000251188643150958,0.000251188643150958,0.0,0.0,200000,0,0,0,0,0,3159.5993685426292,3162.89120275055,13126.704913039463,13330.273073920245,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,1.58489319246111e-6,1.58489319246111e-6,0.0,0.0,0.0,0.0,200000,332164.7265333461,2674.0170581928064,2509.556788824036,3475.160219869707,3523.2073682108626,315847.1316117967,371027.0498415545,317286.71784242743,370723.0238637202,hard,5.0
