L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,theta_GH_rel,theta_GP_rel,theta_gH_rel,theta_gP_rel
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000128,0.0,0.000128,0.0,200000.0,4342.273009414118,2003.8454896260534,1996.2162278659978,625.6845410373801,624.7524773239658,4007.9174194858247,4222.02231566677,3831.883612637021,4181.712403123466,2.818309903833219,2.9858409634190424,0.07663540853837009,0.08363170162790007
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000136,0.0,0.000136,0.0,200000.0,4118.794279848994,2070.4406376314546,2059.2029852823493,586.6412389788713,584.9192268350323,3815.076548486705,4000.835535361843,3670.093319847008,3988.050444346078,2.714131107843765,2.8613941739537747,0.07339932925475182,0.0797585735579265
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000144,0.0,0.000144,0.0,200000.0,3876.261889170103,2157.580698568682,2143.893063839578,547.565153812825,544.7676280038047,3607.5524925180853,3774.6049607432924,3488.253474339814,3779.724395740498,2.5957091108551222,2.729464342136677,0.06976320859803924,0.07559238440713621
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000152,0.0,0.000152,0.0,200000.0,3696.49606327782,2239.3157569253717,2236.024761904762,518.2324397129098,515.7666206642746,3418.1921773425715,3573.1322513209466,3350.5513811164014,3630.0663607111887,2.482458197494306,2.6075157968289497,0.06700974376148686,0.07259968630425685
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,0.00016,0.0,0.00016,0.0,200000.0,3514.5027993229546,2342.029472818058,2333.027731795778,488.06704875410395,483.6988015476078,3244.369189375166,3382.5338034030024,3155.3295514724505,3430.299530430731,2.378121522428391,2.4897801753264264,0.06310541173714128,0.06860448757115616
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,8.0e-7,0.0,8.0e-7,0.0,29951.0,348296.5288461539,7013.796875,7490.8317307692305,0.0,0.0,190688.0825407231,188123.4520320665,186332.05773718213,186570.03773231586,9.214872109045618,10.048196394237584,0.37266380443382646,0.37313786937781696
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,1.6e-6,0.0,1.6e-6,0.0,75997.0,293628.8212927757,6251.54704595186,6268.755386565273,10759.341211225998,12022.154205607476,229941.79159479475,243028.30030608943,235006.89614620892,245286.7531438217,8.472288250936801,9.475336657465055,0.4700095224709036,0.49053258311238335
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,2.4e-6,0.0,2.4e-6,0.0,200000.0,208372.74613341666,6782.142190016103,6681.774254022809,13256.415837937386,13431.318448674612,187807.2745355873,196135.41896610954,191255.00650260897,201658.6439014147,7.182384580341306,7.708561839891852,0.38250847787823433,0.40331505812040697
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,3.2e-6,0.0,3.2e-6,0.0,200000.0,161266.51105888857,7196.852496110875,7063.601188830523,10884.679065331426,10792.388131391384,143497.8722427387,148097.92977850782,146595.12878246742,151945.83834077057,6.487061803909855,6.851814276842874,0.2931888873275696,0.3038901992255736
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,4.0e-6,0.0,4.0e-6,0.0,200000.0,129342.11939163499,7451.560500515996,7357.046261089988,8962.074010327022,8944.529817158931,115377.89078425827,118553.17558049185,116914.87771785549,120660.99166872406,5.8832160953194315,6.156099790849804,0.23382911631141004,0.24132121885779279
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,4.8e-6,0.0,4.8e-6,0.0,200000.0,108508.46227986673,7794.948058194061,7773.809852451213,7555.435584450046,7635.867130115425,98496.17900364286,100926.62398159498,97650.40849178494,100954.64957116083,5.46790979019912,5.70118590041559,0.19530001673708314,0.20190897663086685
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,5.6e-6,0.0,5.6e-6,0.0,200000.0,93492.40844746231,8241.519817607857,8175.770629531592,6694.087610961019,6676.490706789733,85249.89138792272,86928.4913928108,83864.79007653534,86643.31285202832,5.0622105322437845,5.236087155825975,0.16772918259909791,0.17328596591004708
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,6.4e-6,0.0,6.4e-6,0.0,200000.0,82396.58128523112,8553.07784090909,8510.682074408118,5905.593017456359,5945.0016069221265,75956.26592922576,77582.62852069108,73663.9906583446,75966.86644761145,4.735948107225023,4.9034088797452124,0.14732792369885897,0.15193331754323983
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,7.2e-6,0.0,7.2e-6,0.0,200000.0,73199.86271016591,8883.964504967073,8912.945106335597,5276.365814891796,5289.42202170467,67087.78350735211,68132.25883535024,65194.98052525956,66700.3322791234,4.358354580341798,4.479566405367197,0.13038973333075105,0.1334003908835293
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,8.0e-6,0.0,8.0e-6,0.0,200000.0,65754.9353578207,9380.660837603029,9404.166350340516,4767.635642839717,4749.7840283722635,60245.07807207637,61256.859416433836,58515.239313905855,59850.368717748795,4.0473419167088185,4.1627116817836445,0.11703027007277196,0.11970055683369729
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,8.8e-6,0.0,8.8e-6,0.0,200000.0,60279.45672808487,9831.929216363838,9826.178447794528,4358.34415822244,4362.908379204893,56039.21123471637,56795.14678686835,53635.26274034728,54727.58058545928,3.855015157092696,3.941421442104136,0.10727018970195572,0.10945487535730777
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,9.6e-6,0.0,9.6e-6,0.0,200000.0,55302.147776663325,10086.874943719045,10017.41881199153,4028.8440276406714,4011.063468814842,52193.78012198045,52811.86184918171,49278.57504383124,50261.92504415523,3.664160086827434,3.7352801134130695,0.09855703847156046,0.10052372924923933
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,1.04e-5,0.0,1.04e-5,0.0,200000.0,51014.42084493965,10792.434044559708,10706.7823816156,3709.4526807737243,3679.0038279954065,47776.73249709269,48381.26351202469,44480.973559636805,45844.228531785666,3.421175831421528,3.4884586306907868,0.08896171549084295,0.09168849193852176
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,1.12e-5,0.0,1.12e-5,0.0,200000.0,47635.355700712586,11107.165912877887,11179.245368171021,3415.6626869588035,3419.6832460732985,44722.119058731594,45150.116171147005,42102.686898744476,43016.50655007083,3.245508614489288,3.296142598552022,0.08420522563435237,0.08603290329165189
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,1.2e-5,0.0,1.2e-5,0.0,200000.0,44765.713189623675,11724.152016672797,11599.519790524906,3184.973837603362,3183.3520387565604,41919.99783197565,42407.366601852416,39111.753287610285,40296.402666026734,3.0760516176375874,3.1286706226275975,0.07822342822333281,0.08059276227095301
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,1.28e-5,0.0,1.28e-5,0.0,200000.0,41886.5336129271,12030.40135883241,11810.327988158382,2993.1798270089284,2949.8374505254537,39913.39147765177,40383.369151843865,37914.174330587455,39228.477708020546,2.953858038344768,3.0037658816637363,0.07582828049631062,0.07845680942289564
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,1.36e-5,0.0,1.36e-5,0.0,200000.0,39630.8026957638,12484.920363032084,12588.068035943517,2752.5979557069845,2780.7574893009987,37666.68449054629,38037.31647757244,35668.99612772568,36495.780063492704,2.810901111228267,2.850732992399487,0.07133794737232142,0.07299145864975452
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,1.44e-5,0.0,1.44e-5,0.0,200000.0,37550.66005627764,13154.6909504077,13144.95805976149,2533.951350544695,2551.1653449049827,35483.12476123954,35869.287441577064,33375.98318540655,34681.01495876799,2.66843119532033,2.7078264370986243,0.0667519543787057,0.06936189268359727
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,1.52e-5,0.0,1.52e-5,0.0,200000.0,35503.14950536436,13736.33291562239,13714.304584088059,2435.5410680824484,2435.8336980306344,33794.588300693315,34078.13461483568,31521.376231746857,32553.846157968543,2.5541781140174193,2.584435741830925,0.06304271365937798,0.06510762700492222
40.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,1.6e-5,0.0,1.6e-5,0.0,200000.0,34208.26353214338,14298.245598845599,14345.838920330867,2267.384915474642,2280.7888452731436,32232.307007491137,32456.635740279413,29553.037788521684,30451.493381265893,2.448014267205315,2.471784665046856,0.05910610967510293,0.06090297594980984
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,8.0e-7,0.0,8.0e-7,0.0,33343.0,494918.68513513514,2808.6129032258063,2521.1824324324325,5682.140186915888,5932.463414634146,291326.3804506176,383753.2455644408,285841.7277146334,380393.21494545037,13.037021692106672,17.880363262146375,0.5716400378521683,0.7601499797631326
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.6e-6,0.0,1.6e-6,0.0,46699.0,300588.9177330896,2590.8236204228983,2442.878427787934,5293.529266281946,5423.163110805231,198381.8617856487,237210.40400538853,203450.62285761334,245798.0665032382,8.697479194358502,10.65359484113406,0.4068781022056979,0.49156526994457717
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,2.4e-6,0.0,2.4e-6,0.0,200000.0,216182.73947051744,2699.7534500168294,2566.316048572366,4923.8379091869065,4954.612787110044,197146.55067896572,227085.06625391607,211074.3413296595,241708.35667963466,7.361908883707549,8.495210541579086,0.42212368831310065,0.48338517017319527
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,3.2e-6,0.0,3.2e-6,0.0,200000.0,162930.94238218997,2929.5179964007198,2824.9059481194527,3859.2062526009154,3873.9452404017743,146802.55735570824,162829.7020739507,153237.86729736492,169635.60977906352,6.607568218715585,7.367126641314714,0.3064628076301433,0.33925648253215124
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,4.0e-6,0.0,4.0e-6,0.0,200000.0,130307.33166169694,3090.295341328413,2990.1874039938557,3150.118277511962,3151.7056757516157,119118.08463165518,129500.19868415952,122883.22266094355,133466.9291691905,6.049299660347565,6.614949617841748,0.24575775984198944,0.26692434032231294
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,4.8e-6,0.0,4.8e-6,0.0,200000.0,108563.472900254,3242.733777835883,3175.971242842998,2645.5626381558172,2659.693304824268,100848.45971581731,108445.12380534477,102243.3011448068,109942.4233441899,5.586977083987667,6.052378824670019,0.20448124349352295,0.21987870582857738
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,5.6e-6,0.0,5.6e-6,0.0,200000.0,93751.0225437416,3429.2234968017056,3370.516192799462,2304.887472430525,2312.7641763785005,87778.01011672603,93315.36215736753,87753.14890796326,93271.10248527065,5.19327611317062,5.565247015897112,0.17550174761080767,0.18653774342392432
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,6.4e-6,0.0,6.4e-6,0.0,200000.0,83675.58569739953,3671.666154109004,3620.647754137116,2053.0741428066453,2054.545006111402,77844.00440137523,82234.50306345797,76521.76383480596,81135.61531179726,4.851621416084446,5.1644508168345595,0.1530405781215026,0.16226782106098372
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,7.2e-6,0.0,7.2e-6,0.0,200000.0,74166.12955465587,3843.562169763082,3805.7583182220724,1832.8694023272215,1829.8432390005669,69715.69950401438,73213.38083199343,68483.40063672522,72352.6925249359,4.523195202186944,4.785602465426594,0.1369643554771055,0.14470261573116214
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,8.0e-6,0.0,8.0e-6,0.0,200000.0,66417.73827139374,4055.171285175017,4035.4622161399307,1641.2085478430677,1646.6739370879973,63064.81702226667,65953.9021520492,60938.00384826177,64011.809639712475,4.224858882889763,4.446867808215294,0.12187385660985302,0.12802128112062672
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,8.8e-6,0.0,8.8e-6,0.0,200000.0,60965.47136351695,4299.899063521512,4251.051580698835,1500.9101930643242,1502.1819747937257,58335.14935399395,60827.91407074846,56769.69126077555,59504.80504992985,4.009712356605501,4.205090361244168,0.11353763034080074,0.11900772606106505
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,9.6e-6,0.0,9.6e-6,0.0,200000.0,56196.322387397384,4476.350988952246,4462.39063678722,1369.832333394868,1375.800275798667,54177.45775039983,56284.745068976794,51107.691271681375,53397.409649106514,3.7989192199600956,3.9654507381791615,0.10221390492743038,0.10679341054450203
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.04e-5,0.0,1.04e-5,0.0,200000.0,51777.38336082096,4757.151001611789,4737.553417628734,1256.5131120133747,1255.4215602432535,50391.98314094003,52290.76784264442,47565.31921868419,49640.59346083007,3.595945516348579,3.7493677381894255,0.09512940648579031,0.09927985530849047
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.12e-5,0.0,1.12e-5,0.0,200000.0,48667.959718363825,5054.947391055046,5063.012069543561,1159.1685030772285,1163.66958555152,46944.981579495296,48603.81202027174,44253.33305124193,45972.9428041595,3.400374559270412,3.5360194327740846,0.08850566024552103,0.09194496630699296
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.2e-5,0.0,1.2e-5,0.0,200000.0,45186.39149043303,5393.8307909177865,5393.914098690836,1068.8489231252947,1069.8140461215933,43665.319211645605,45024.99523167353,40523.909374996765,42042.62690068254,3.203196671873664,3.3169527994559664,0.08104684241954244,0.08408427956403876
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.28e-5,0.0,1.28e-5,0.0,200000.0,43376.80224425887,5651.976565360674,5662.519728601253,1018.281616403992,1018.9967355821545,41938.87806816849,43209.47068572694,39760.47125773265,41225.05947559215,3.101219438184252,3.2064524021864007,0.07952003131148902,0.08244916063905834
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.36e-5,0.0,1.36e-5,0.0,200000.0,40192.60178835921,5996.068388724361,5959.866311920566,947.9861349833849,947.1314115422088,39313.22717259721,40414.93859972337,36689.685680873314,37905.79512776338,2.9320331565694864,3.024282825501338,0.07337859331519256,0.07581085167236547
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.44e-5,0.0,1.44e-5,0.0,200000.0,38010.42554291624,6236.474020783373,6265.824256003677,876.3561611091192,873.419523637676,37366.994093110276,38361.79232944256,34856.254679270874,36052.08117069115,2.8058155686399036,2.889672358190253,0.06971185263250378,0.07210350679247847
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.52e-5,0.0,1.52e-5,0.0,200000.0,36189.22261527202,6747.12066226784,6749.851610148817,827.1860405440082,820.8920338114754,35468.68289547518,36396.10594448747,32291.964863100504,33432.19489193103,2.6803186284356433,2.757534167154777,0.06458336260189097,0.06686368759668279
40.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.6e-5,0.0,1.6e-5,0.0,200000.0,34305.17674241945,6998.454935893387,7019.870545040198,776.4951836843154,766.1596190983552,34102.73344074255,34957.790211501575,31288.57031928224,32322.74309026492,2.587634315594225,2.6592036321514505,0.06257656623202068,0.06464502555887384
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,8.0e-7,0.0,8.0e-7,0.0,23151.0,461529.807518797,1962.5662983425414,1681.5473684210526,3259.720588235294,3727.9298245614036,220033.9100494332,381932.43988857954,208319.20061781598,365613.0196672616,11.664656019015364,20.77779330877179,0.41657515829939545,0.7311080601528266
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.6e-6,0.0,1.6e-6,0.0,174011.0,329802.3655958336,1735.342064049252,1470.127159284278,4675.903534983368,4712.55144254016,324864.48283335293,525119.2462863239,356224.1967470575,558631.4122149216,9.090678352109286,13.782241010556213,0.7122409605443633,1.1168026843152496
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,2.4e-6,0.0,2.4e-6,0.0,200000.0,218778.3741641966,1813.5273252290472,1646.9574343420418,3149.7884199332625,3183.6515548629313,204604.05614136654,269809.35197828384,219446.91392426108,284352.1342107146,7.600929063738372,9.764853247850654,0.43881717689152916,0.5686001126545385
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,3.2e-6,0.0,3.2e-6,0.0,200000.0,163617.56480955938,1899.5220942729925,1772.8966423706536,2379.707849614598,2406.224675801321,151874.2064937372,184197.60883169554,159681.23348995773,191255.28672247234,6.7495681115424055,8.083913159220618,0.31932307915408725,0.38246135736914955
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,4.0e-6,0.0,4.0e-6,0.0,200000.0,132295.28001113585,2021.8908622908623,1914.4197383073497,1951.354863244113,1965.6901536710302,123589.3488658886,143267.7840570595,126587.20329564443,146307.31390596513,6.204976581803609,7.157709742929875,0.2531499000013285,0.29258515923370826
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,4.8e-6,0.0,4.8e-6,0.0,200000.0,111184.23107328256,2089.404403244496,2000.545205407257,1649.7735417985632,1664.855793806667,105909.6118342153,119832.56212107975,109414.6687968755,123052.15858524213,5.7707575326450025,6.520615448013255,0.21881098177180852,0.24608347232148853
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,5.6e-6,0.0,5.6e-6,0.0,200000.0,96071.55992697163,2216.109914301439,2139.944303016277,1427.1426545736683,1439.3756068120392,91924.90257788083,102112.88436904192,93989.9789996331,104209.53633974725,5.358626660880019,5.9611896401815105,0.18796662482454732,0.208403733591132
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,6.4e-6,0.0,6.4e-6,0.0,200000.0,83781.86391948935,2356.9078995842324,2278.5664573252343,1257.9399548654021,1261.6361105274218,81083.51550900687,89113.88206605044,82199.21822379102,90182.361960756,4.989762164432575,5.503203161038383,0.16438847938904638,0.18035322887695235
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,7.2e-6,0.0,7.2e-6,0.0,200000.0,75216.19807842119,2491.6707933832054,2437.65827057907,1118.9368276678142,1125.0355420090114,73220.12347291988,79628.0995420411,72001.82888344539,78174.40040881642,4.700140049704731,5.1294985535388715,0.1439956490205778,0.15633996090888744
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,8.0e-6,0.0,8.0e-6,0.0,200000.0,67839.23938897405,2627.7337034861994,2585.904117553782,999.9503571233847,1009.4832424847536,66517.87736082546,71793.63606408382,66589.13332723912,71919.27587483135,4.414593546805958,4.784781126913641,0.13317167327470678,0.1438313658441397
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,8.8e-6,0.0,8.8e-6,0.0,200000.0,62048.52447944474,2751.6198068414806,2709.9009610250932,920.5077160493827,923.3836423118865,61908.72868765619,66437.39226334431,60338.313091366166,64871.42556580138,4.20812047491831,4.53839960690333,0.12067142556185582,0.12973680644577107
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,9.6e-6,0.0,9.6e-6,0.0,200000.0,56909.331425253025,2926.487834009222,2905.863752004867,833.3923400147635,842.0409247640043,56868.92505246491,60642.89727296019,54967.5787441371,58731.74798021723,3.96026600256014,4.240161046565686,0.10993058863300868,0.11745860954622189
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.04e-5,0.0,1.04e-5,0.0,200000.0,52711.91280259121,3091.5912744957805,3065.1027673599274,770.9398975859547,772.1344723384473,53612.76612127608,56942.364674172444,52665.51954534077,56079.24002531153,3.7964364682142286,4.047718452505629,0.10532686814284112,0.1121540229538223
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.12e-5,0.0,1.12e-5,0.0,200000.0,49316.18416446646,3280.900071590502,3266.3642054050847,717.2872892743709,717.1017340338303,50313.67063243386,53239.950058787435,47569.53074741684,50515.6028772777,3.617131359264573,3.8420798513996304,0.09513559397359717,0.10102752636157886
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.2e-5,0.0,1.2e-5,0.0,200000.0,45660.69099388474,3436.153929388487,3434.3483538204955,656.5728632072484,654.131369073992,47148.630752221776,49737.31367970984,44107.655551719705,46716.17129481172,3.434347661131149,3.6368158445848073,0.0882121542692311,0.09342906628430273
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.28e-5,0.0,1.28e-5,0.0,200000.0,43265.224182836304,3664.215064868005,3701.426976168772,613.512183009998,617.6620122928915,44548.94775333882,46833.40313181972,42235.15347710215,44543.40575396122,3.2774027704628805,3.4583772509984914,0.08446771815531554,0.08908379877195421
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.36e-5,0.0,1.36e-5,0.0,200000.0,40851.78964203076,3897.7330591993477,3908.5948484126716,570.8189275989668,569.429794819812,42339.28700959824,44400.2780645206,39660.00781333346,41730.05291571241,3.142873250158229,3.307197437567926,0.07931748776990206,0.08345759603166657
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.44e-5,0.0,1.44e-5,0.0,200000.0,38760.22125998225,4041.595666982689,4086.285749778172,538.5525109209718,541.4687351706516,40754.11080061183,42666.71552244236,38620.66622023543,40668.974014745145,3.0449847763167295,3.1969401397430093,0.07723907260648548,0.08133542603387786
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.52e-5,0.0,1.52e-5,0.0,200000.0,37198.69335381388,4370.288704021487,4375.897647235127,503.9210020748482,503.92933775856744,38890.49716182793,40639.194370912955,36942.69142454505,38789.97265655236,2.9245396923228504,3.0643666934207037,0.0738832905555399,0.07757765013711683
40.0,2.0,5.0,1.0,1.0e7,1.0e7,0.0,0.0,1.6e-5,0.0,1.6e-5,0.0,200000.0,35385.90162106186,4594.399211200946,4651.18902341883,473.99829094608344,471.78810424202567,37060.16291632473,38658.13217211246,34768.68691961845,36422.982363300114,2.8014873913142817,2.9298992377491424,0.06953560815050944,0.07284394155219875
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,8.0e-8,0.0,8.0e-8,0.0,200000.0,4.684825747141042e6,8083.033434650456,7919.18043202033,21804.31118881119,23429.067750677506,1.1023215426869458e6,1.173971652962404e6,1.0785607012409465e6,1.1423290191540471e6,6.889773077941144,7.436304755525731,0.2157114724702387,0.22846490314797652
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,1.6e-7,0.0,1.6e-7,0.0,200000.0,2.620193239095315e6,8470.384685505926,8376.586429725363,15687.777945619335,16022.956632653062,714419.5041880979,736403.2127741674,694280.2765144152,716745.3578903015,4.672764029481136,4.870832299952772,0.13885573189196065,0.14334881043730383
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,2.4e-7,0.0,2.4e-7,0.0,200000.0,1.9918287947882735e6,8825.269129287599,8696.437296416938,12047.858503401361,12198.195302843016,505595.4879700827,516874.7232940408,486802.53128010564,497290.4289363949,3.5061883520360206,3.6115931640479095,0.09736038144771005,0.09945793795511974
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,3.2e-7,0.0,3.2e-7,0.0,200000.0,1.4527265308022923e6,8994.734167893961,8838.28223495702,9945.638743455498,10043.099397590362,400670.35420492414,407617.9753908149,398117.7478300927,404780.4732763347,2.8488011870437395,2.9121567048382095,0.07962345311192419,0.08095600577951853
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,4.0e-7,0.0,4.0e-7,0.0,200000.0,1.2153750314769975e6,9611.81162981163,9668.702179176755,8309.491186839014,8366.423475258918,321110.5612818399,325769.34747400676,301529.8330795423,305643.2284853923,2.3550616886018205,2.3996870355372786,0.060305927812097225,0.0611285805111551
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,4.8e-7,0.0,4.8e-7,0.0,200000.0,1.0963980428467684e6,9886.624812030075,9629.923021060276,7121.136842105263,7412.041624365483,309079.1467739921,312781.58144901425,293549.9207575051,297302.34307995636,2.282591621088525,2.317998172650251,0.05870993406994841,0.059460377018499565
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,5.6e-7,0.0,5.6e-7,0.0,200000.0,910062.9123823317,10354.795021961932,10121.183200579291,6263.465208747515,6256.282630029441,276184.2757001249,277828.13988633297,265831.0903096825,267190.1132748661,2.063712828662857,2.082669035750557,0.05316618492856719,0.05343798122862858
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,6.4e-7,0.0,6.4e-7,0.0,200000.0,793510.0421729807,10699.465783664458,10556.69406719085,5712.887765419616,5706.978661493696,257134.39934843886,258521.23165287552,252560.5159286819,254862.0175504734,1.9360420017910505,1.9512362183446084,0.05051209936337798,0.050972376764923895
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,7.2e-7,0.0,7.2e-7,0.0,200000.0,718396.1735769501,10593.7,10781.915671117358,5091.540152963671,5316.093422306959,247214.72824608852,249055.85462819395,240763.8432172004,243004.8451830144,1.8708934101166037,1.888430484932141,0.04815273058107686,0.04860091853408137
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,8.0e-7,0.0,8.0e-7,0.0,200000.0,663965.0096082779,11105.194883370956,10927.000739098301,4513.4979716024345,4493.671968190855,228660.99854079587,230145.93061118494,232478.75762755837,233541.089116348,1.7421535472030805,1.7568683656496962,0.04649574425000653,0.046708199924760885
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,8.8e-7,0.0,8.8e-7,0.0,200000.0,593730.5665271967,11367.247736625515,11389.130543933054,4193.057842046718,4266.803428571428,202540.4357641046,203727.16807272186,198132.7090232792,199377.8313502052,1.5524946728835771,1.5637131213893654,0.03962651950632298,0.03987551107945249
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,9.6e-7,0.0,9.6e-7,0.0,200000.0,553392.2415730337,11945.698804780877,11827.16051364366,3960.1117196056957,4017.1026490066224,206958.8508879226,208050.1122903569,205507.73598005334,207076.10163793704,1.5872321627905412,1.5984046723853376,0.041101509744146295,0.041415175123685685
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,1.04e-6,0.0,1.04e-6,0.0,200000.0,518978.4297597043,12010.2267281106,11735.9584103512,3783.1103896103896,3731.150130548303,190695.38964855316,190903.80298904245,183192.6517491416,184163.64807585243,1.4693832946037875,1.4727588970943781,0.03663849993143435,0.03683272388363557
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,1.12e-6,0.0,1.12e-6,0.0,200000.0,471606.4233502538,12490.403578528827,12161.987817258883,3302.6271186440677,3225.8674351585014,175537.0581164788,175972.12885744384,170993.97867198792,171681.92322690974,1.35647759859577,1.3611865164497876,0.034198789108306905,0.034336374253560814
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,1.2e-6,0.0,1.2e-6,0.0,200000.0,460336.7975970425,12933.1163003663,12862.310536044362,3253.2041612483745,3245.2509907529725,186206.19599933655,186752.72612979394,184176.57463126164,185136.55394243318,1.4391877222035778,1.4447070750579438,0.036835317341315794,0.03702728196584319
